Dealer Code,Dealer Name,Country,State,Enquiry Id,Enquiry Date,Companies Name,Products Name,Invoice Date,Customer ID,Calling Date,Ratings
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ945049,6/3/2024,Bajaj Auto,Dominar 400,24-Jun,CUST5544,6/9/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ521692,7/4/2024,Bajaj Auto,Dominar 400,24-Jul,CUST6211,7/8/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ493832,8/3/2024,Bajaj Auto,Dominar 400,24-Aug,CUST5465,8/7/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ662140,9/2/2024,Bajaj Auto,Dominar 400,24-Sep,CUST2277,9/8/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ998653,10/1/2024,Bajaj Auto,Dominar 400,24-Oct,CUST1293,10/4/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ527237,11/2/2024,Bajaj Auto,Dominar 400,24-Nov,CUST8621,11/4/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ316175,12/2/2024,Bajaj Auto,Dominar 400,24-Dec,CUST3595,12/6/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ223048,1/3/2025,Bajaj Auto,Dominar 400,25-Jan,CUST5914,1/6/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ119313,2/4/2025,Bajaj Auto,Dominar 400,25-Feb,CUST9475,2/7/2025,3
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ497946,3/2/2025,Bajaj Auto,Dominar 400,25-Mar,CUST7159,3/8/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ924344,4/2/2024,Hero MotoCorp,Xtreme 160R,24-Apr,CUST7284,4/4/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ363788,5/3/2024,Hero MotoCorp,Xtreme 160R,24-May,CUST5485,5/8/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ707352,6/1/2024,Hero MotoCorp,Xtreme 160R,24-Jun,CUST3414,6/3/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ988534,7/3/2024,Hero MotoCorp,Xtreme 160R,24-Jul,CUST9007,7/7/2024,4
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ123194,8/4/2024,Hero MotoCorp,Xtreme 160R,24-Aug,CUST1954,8/9/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ325781,9/3/2024,Hero MotoCorp,Xtreme 160R,24-Sep,CUST6153,9/7/2024,7
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ212191,10/4/2024,Hero MotoCorp,Xtreme 160R,24-Oct,CUST8554,10/10/2024,6
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ158292,11/4/2024,Hero MotoCorp,Xtreme 160R,24-Nov,CUST2334,11/8/2024,4
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ385859,12/1/2024,Hero MotoCorp,Xtreme 160R,24-Dec,CUST4405,12/6/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ856640,1/2/2025,Hero MotoCorp,Xtreme 160R,25-Jan,CUST5121,1/7/2025,2
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ550322,2/4/2025,Hero MotoCorp,Xtreme 160R,25-Feb,CUST7746,2/10/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ584194,3/2/2025,Hero MotoCorp,Xtreme 160R,25-Mar,CUST7086,3/7/2025,3
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ520201,4/2/2024,Hero MotoCorp,XPulse 200T,24-Apr,CUST2180,4/4/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ596670,5/3/2024,Hero MotoCorp,XPulse 200T,24-May,CUST5033,5/5/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ474182,6/4/2024,Hero MotoCorp,XPulse 200T,24-Jun,CUST9740,6/9/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ200665,7/2/2024,Hero MotoCorp,XPulse 200T,24-Jul,CUST7056,7/8/2024,5
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ251390,8/1/2024,Hero MotoCorp,XPulse 200T,24-Aug,CUST9457,8/7/2024,1
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ378098,9/3/2024,Hero MotoCorp,XPulse 200T,24-Sep,CUST2960,9/8/2024,6
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ948750,10/4/2024,Hero MotoCorp,XPulse 200T,24-Oct,CUST9152,10/10/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ976092,11/2/2024,Hero MotoCorp,XPulse 200T,24-Nov,CUST3612,11/6/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ690705,12/4/2024,Hero MotoCorp,XPulse 200T,24-Dec,CUST5988,12/8/2024,7
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ746849,1/1/2025,Hero MotoCorp,XPulse 200T,25-Jan,CUST6753,1/7/2025,7
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ852180,2/1/2025,Hero MotoCorp,XPulse 200T,25-Feb,CUST3259,2/5/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ205435,3/2/2025,Hero MotoCorp,XPulse 200T,25-Mar,CUST4920,3/5/2025,6
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ556660,4/2/2024,Royal Enfield,Classic 350,24-Apr,CUST5498,4/4/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ304766,5/4/2024,Royal Enfield,Classic 350,24-May,CUST7873,5/6/2024,4
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ383166,6/4/2024,Royal Enfield,Classic 350,24-Jun,CUST8877,6/6/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ321230,7/4/2024,Royal Enfield,Classic 350,24-Jul,CUST6776,7/9/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ733959,8/1/2024,Royal Enfield,Classic 350,24-Aug,CUST4851,8/3/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ817720,9/1/2024,Royal Enfield,Classic 350,24-Sep,CUST2022,9/5/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ796434,10/2/2024,Royal Enfield,Classic 350,24-Oct,CUST2767,10/4/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ608883,11/2/2024,Royal Enfield,Classic 350,24-Nov,CUST2296,11/5/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ469087,12/1/2024,Royal Enfield,Classic 350,24-Dec,CUST5111,12/7/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ625219,1/2/2025,Royal Enfield,Classic 350,25-Jan,CUST9815,1/6/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ620601,2/3/2025,Royal Enfield,Classic 350,25-Feb,CUST6311,2/8/2025,3
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ174655,3/2/2025,Royal Enfield,Classic 350,25-Mar,CUST8831,3/6/2025,4
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ527284,4/1/2024,Royal Enfield,Himalayan 450,24-Apr,CUST3395,4/6/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ888842,5/2/2024,Royal Enfield,Himalayan 450,24-May,CUST9890,5/8/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ681937,6/1/2024,Royal Enfield,Himalayan 450,24-Jun,CUST8897,6/4/2024,6
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ301409,7/1/2024,Royal Enfield,Himalayan 450,24-Jul,CUST5001,7/3/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ639595,8/1/2024,Royal Enfield,Himalayan 450,24-Aug,CUST5094,8/3/2024,6
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ443207,9/2/2024,Royal Enfield,Himalayan 450,24-Sep,CUST6573,9/8/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ124077,10/3/2024,Royal Enfield,Himalayan 450,24-Oct,CUST5843,10/7/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ638569,11/2/2024,Royal Enfield,Himalayan 450,24-Nov,CUST2726,11/4/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ834265,12/1/2024,Royal Enfield,Himalayan 450,24-Dec,CUST2452,12/6/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ378656,1/1/2025,Royal Enfield,Himalayan 450,25-Jan,CUST1953,1/5/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ143653,2/1/2025,Royal Enfield,Himalayan 450,25-Feb,CUST5315,2/7/2025,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ615882,3/2/2025,Royal Enfield,Himalayan 450,25-Mar,CUST3702,3/6/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ566163,4/2/2024,Yamaha,R15 V4,24-Apr,CUST1277,4/7/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ521663,5/3/2024,Yamaha,R15 V4,24-May,CUST6741,5/8/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ551683,6/3/2024,Yamaha,R15 V4,24-Jun,CUST1899,6/5/2024,2
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ950088,7/2/2024,Yamaha,R15 V4,24-Jul,CUST6999,7/4/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ110748,8/4/2024,Yamaha,R15 V4,24-Aug,CUST3835,8/9/2024,7
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ518371,9/1/2024,Yamaha,R15 V4,24-Sep,CUST5217,9/5/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ138935,10/2/2024,Yamaha,R15 V4,24-Oct,CUST6491,10/4/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ572859,11/3/2024,Yamaha,R15 V4,24-Nov,CUST2373,11/8/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ781323,12/2/2024,Yamaha,R15 V4,24-Dec,CUST1005,12/7/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ235068,1/1/2025,Yamaha,R15 V4,25-Jan,CUST9753,1/6/2025,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ164191,2/1/2025,Yamaha,R15 V4,25-Feb,CUST3197,2/7/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ832915,3/4/2025,Yamaha,R15 V4,25-Mar,CUST9605,3/7/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ587273,4/2/2024,Yamaha,MT-15,24-Apr,CUST4844,4/6/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ676401,5/1/2024,Yamaha,MT-15,24-May,CUST4509,5/3/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ809797,6/2/2024,Yamaha,MT-15,24-Jun,CUST7944,6/4/2024,1
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ704200,7/4/2024,Yamaha,MT-15,24-Jul,CUST5951,7/10/2024,4
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ444427,8/4/2024,Yamaha,MT-15,24-Aug,CUST7704,8/7/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ181575,9/3/2024,Yamaha,MT-15,24-Sep,CUST8050,9/7/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ795204,10/1/2024,Yamaha,MT-15,24-Oct,CUST1929,10/5/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ608964,11/3/2024,Yamaha,MT-15,24-Nov,CUST6421,11/8/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ526862,12/1/2024,Yamaha,MT-15,24-Dec,CUST8416,12/7/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ611931,1/4/2025,Yamaha,MT-15,25-Jan,CUST5923,1/9/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ655855,2/1/2025,Yamaha,MT-15,25-Feb,CUST5916,2/4/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ632949,3/2/2025,Yamaha,MT-15,25-Mar,CUST7758,3/7/2025,7
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ499536,4/4/2024,Honda,Hornet 2.0,24-Apr,CUST4006,4/8/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ406067,5/1/2024,Honda,Hornet 2.0,24-May,CUST5732,5/6/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ219766,6/1/2024,Honda,Hornet 2.0,24-Jun,CUST3769,6/6/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ958065,7/2/2024,Honda,Hornet 2.0,24-Jul,CUST3444,7/5/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ388136,8/1/2024,Honda,Hornet 2.0,24-Aug,CUST3518,8/5/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ149309,9/4/2024,Honda,Hornet 2.0,24-Sep,CUST3870,9/7/2024,7
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ463262,10/1/2024,Honda,Hornet 2.0,24-Oct,CUST2351,10/4/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ111585,11/3/2024,Honda,Hornet 2.0,24-Nov,CUST9796,11/6/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ715606,12/4/2024,Honda,Hornet 2.0,24-Dec,CUST3302,12/7/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ349306,1/3/2025,Honda,Hornet 2.0,25-Jan,CUST7379,1/8/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ548662,2/3/2025,Honda,Hornet 2.0,25-Feb,CUST5919,2/5/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ514665,3/4/2025,Honda,Hornet 2.0,25-Mar,CUST1179,3/6/2025,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ253003,4/3/2024,Honda,CB200X,24-Apr,CUST3904,4/5/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ837941,5/1/2024,Honda,CB200X,24-May,CUST1932,5/3/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ344195,6/2/2024,Honda,CB200X,24-Jun,CUST3838,6/7/2024,1
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ199401,7/4/2024,Honda,CB200X,24-Jul,CUST2830,7/7/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ418653,8/3/2024,Honda,CB200X,24-Aug,CUST8831,8/7/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ972348,9/1/2024,Honda,CB200X,24-Sep,CUST9758,9/3/2024,9
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ314197,10/4/2024,Honda,CB200X,24-Oct,CUST5575,10/10/2024,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ527756,11/3/2024,Honda,CB200X,24-Nov,CUST7627,11/5/2024,8
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ549548,12/4/2024,Honda,CB200X,24-Dec,CUST8474,12/9/2024,1
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ747849,1/4/2025,Honda,CB200X,25-Jan,CUST7069,1/10/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ819068,2/1/2025,Honda,CB200X,25-Feb,CUST6463,2/7/2025,10
D0002,"Sengupta, Rout and Raval",India,Andhra Pradesh,ENQ793146,3/4/2025,Honda,CB200X,25-Mar,CUST9429,3/8/2025,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ144696,4/1/2024,TVS Motor,TVS Apache RTR 160,24-Apr,CUST7393,4/7/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ344664,5/3/2024,TVS Motor,TVS Apache RTR 160,24-May,CUST5143,5/9/2024,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ113055,6/2/2024,TVS Motor,TVS Apache RTR 160,24-Jun,CUST3350,6/5/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ638770,7/3/2024,TVS Motor,TVS Apache RTR 160,24-Jul,CUST6236,7/6/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ569807,8/3/2024,TVS Motor,TVS Apache RTR 160,24-Aug,CUST5426,8/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ474896,9/3/2024,TVS Motor,TVS Apache RTR 160,24-Sep,CUST1858,9/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ188092,10/1/2024,TVS Motor,TVS Apache RTR 160,24-Oct,CUST9673,10/4/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ917914,11/2/2024,TVS Motor,TVS Apache RTR 160,24-Nov,CUST7993,11/7/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ626074,12/3/2024,TVS Motor,TVS Apache RTR 160,24-Dec,CUST8929,12/7/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ230881,1/4/2025,TVS Motor,TVS Apache RTR 160,25-Jan,CUST3200,1/8/2025,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ650758,2/4/2025,TVS Motor,TVS Apache RTR 160,25-Feb,CUST7630,2/10/2025,4
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ334801,3/1/2025,TVS Motor,TVS Apache RTR 160,25-Mar,CUST9104,3/3/2025,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ630942,4/4/2024,TVS Motor,TVS Raider 125,24-Apr,CUST9054,4/10/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ428773,5/3/2024,TVS Motor,TVS Raider 125,24-May,CUST8834,5/9/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ692842,6/4/2024,TVS Motor,TVS Raider 125,24-Jun,CUST5180,6/7/2024,3
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ925962,7/1/2024,TVS Motor,TVS Raider 125,24-Jul,CUST1980,7/3/2024,2
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ430704,8/2/2024,TVS Motor,TVS Raider 125,24-Aug,CUST6297,8/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ360612,9/1/2024,TVS Motor,TVS Raider 125,24-Sep,CUST5130,9/3/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ477146,10/3/2024,TVS Motor,TVS Raider 125,24-Oct,CUST9952,10/5/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ597746,11/2/2024,TVS Motor,TVS Raider 125,24-Nov,CUST4174,11/8/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ203671,12/3/2024,TVS Motor,TVS Raider 125,24-Dec,CUST1406,12/8/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ650268,1/1/2025,TVS Motor,TVS Raider 125,25-Jan,CUST1174,1/3/2025,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ342046,2/2/2025,TVS Motor,TVS Raider 125,25-Feb,CUST8852,2/7/2025,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ511612,3/3/2025,TVS Motor,TVS Raider 125,25-Mar,CUST6351,3/7/2025,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ511715,4/2/2024,Bajaj Auto,Pulsar NS200,24-Apr,CUST3456,4/4/2024,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ169272,5/2/2024,Bajaj Auto,Pulsar NS200,24-May,CUST8345,5/5/2024,6
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ979052,6/3/2024,Bajaj Auto,Pulsar NS200,24-Jun,CUST9841,6/8/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ947205,7/3/2024,Bajaj Auto,Pulsar NS200,24-Jul,CUST5337,7/7/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ227533,8/1/2024,Bajaj Auto,Pulsar NS200,24-Aug,CUST7264,8/3/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ531536,9/3/2024,Bajaj Auto,Pulsar NS200,24-Sep,CUST7787,9/8/2024,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ524926,10/2/2024,Bajaj Auto,Pulsar NS200,24-Oct,CUST8235,10/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ351734,11/3/2024,Bajaj Auto,Pulsar NS200,24-Nov,CUST9515,11/8/2024,7
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ581074,12/4/2024,Bajaj Auto,Pulsar NS200,24-Dec,CUST8200,12/6/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ826050,1/3/2025,Bajaj Auto,Pulsar NS200,25-Jan,CUST5068,1/6/2025,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ760387,2/1/2025,Bajaj Auto,Pulsar NS200,25-Feb,CUST6004,2/4/2025,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ829039,3/3/2025,Bajaj Auto,Pulsar NS200,25-Mar,CUST6332,3/8/2025,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ726884,4/3/2024,Bajaj Auto,Dominar 400,24-Apr,CUST7008,4/6/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ545246,5/1/2024,Bajaj Auto,Dominar 400,24-May,CUST6116,5/3/2024,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ501226,6/1/2024,Bajaj Auto,Dominar 400,24-Jun,CUST6853,6/5/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ625822,7/4/2024,Bajaj Auto,Dominar 400,24-Jul,CUST5268,7/10/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ370682,8/1/2024,Bajaj Auto,Dominar 400,24-Aug,CUST9770,8/7/2024,4
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ136842,9/1/2024,Bajaj Auto,Dominar 400,24-Sep,CUST8929,9/3/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ125709,10/2/2024,Bajaj Auto,Dominar 400,24-Oct,CUST7958,10/4/2024,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ918972,11/3/2024,Bajaj Auto,Dominar 400,24-Nov,CUST4665,11/7/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ999200,12/2/2024,Bajaj Auto,Dominar 400,24-Dec,CUST2327,12/5/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ190015,1/1/2025,Bajaj Auto,Dominar 400,25-Jan,CUST9392,1/6/2025,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ954389,2/3/2025,Bajaj Auto,Dominar 400,25-Feb,CUST4479,2/6/2025,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ190917,3/1/2025,Bajaj Auto,Dominar 400,25-Mar,CUST6291,3/5/2025,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ715851,4/4/2024,Hero MotoCorp,Xtreme 160R,24-Apr,CUST8813,4/8/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ358298,5/3/2024,Hero MotoCorp,Xtreme 160R,24-May,CUST6795,5/6/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ925045,6/2/2024,Hero MotoCorp,Xtreme 160R,24-Jun,CUST5413,6/5/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ523517,7/3/2024,Hero MotoCorp,Xtreme 160R,24-Jul,CUST5404,7/9/2024,3
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ491302,8/1/2024,Hero MotoCorp,Xtreme 160R,24-Aug,CUST5344,8/6/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ902699,9/2/2024,Hero MotoCorp,Xtreme 160R,24-Sep,CUST7320,9/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ552162,10/1/2024,Hero MotoCorp,Xtreme 160R,24-Oct,CUST5083,10/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ635605,11/3/2024,Hero MotoCorp,Xtreme 160R,24-Nov,CUST4852,11/7/2024,9
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ153871,12/3/2024,Hero MotoCorp,Xtreme 160R,24-Dec,CUST5496,12/7/2024,10
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ749822,1/3/2025,Hero MotoCorp,Xtreme 160R,25-Jan,CUST4253,1/9/2025,8
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ590619,2/3/2025,Hero MotoCorp,Xtreme 160R,25-Feb,CUST7835,2/7/2025,6
D0003,"Bajaj, Ganguly and Bhardwaj",India,Andhra Pradesh,ENQ507693,3/3/2025,Hero MotoCorp,Xtreme 160R,25-Mar,CUST2675,3/9/2025,10
